time,c,m,value
13.923205,1.000000,1.300000,0.005841
13.956594,1.000000,1.300000,0.005786
13.989983,1.000000,1.300000,0.005732
14.023372,1.000000,1.300000,0.005678
14.056761,1.000000,1.300000,0.005625
14.090150,1.000000,1.300000,0.005572
14.123539,1.000000,1.300000,0.005520
14.156928,1.000000,1.300000,0.005468
14.190317,1.000000,1.300000,0.005417
14.223706,1.000000,1.300000,0.005366
14.257095,1.000000,1.300000,0.005315
14.290484,1.000000,1.300000,0.005266
14.323873,1.000000,1.300000,0.005216
14.357262,1.000000,1.300000,0.005167
14.390651,1.000000,1.300000,0.005119
14.424040,1.000000,1.300000,0.005071
14.457429,1.000000,1.300000,0.005023
14.490818,1.000000,1.300000,0.004976
14.524207,1.000000,1.300000,0.004929
14.557596,1.000000,1.300000,0.004883
14.590985,1.000000,1.300000,0.004837
14.624374,1.000000,1.300000,0.004792
14.657763,1.000000,1.300000,0.004747
14.691152,1.000000,1.300000,0.004702
14.724541,1.000000,1.300000,0.004658
14.757930,1.000000,1.300000,0.004614
14.791319,1.000000,1.300000,0.004571
14.824708,1.000000,1.300000,0.004528
14.858097,1.000000,1.300000,0.004486
14.891486,1.000000,1.300000,0.004444
14.924875,1.000000,1.300000,0.004402
14.958264,1.000000,1.300000,0.004361
14.991653,1.000000,1.300000,0.004320
15.025042,1.000000,1.300000,0.004279
15.058431,1.000000,1.300000,0.004239
15.091820,1.000000,1.300000,0.004199
15.125209,1.000000,1.300000,0.004160
15.158598,1.000000,1.300000,0.004121
15.191987,1.000000,1.300000,0.004082
15.225376,1.000000,1.300000,0.004044
15.258765,1.000000,1.300000,0.004006
15.292154,1.000000,1.300000,0.003968
15.325543,1.000000,1.300000,0.003931
15.358932,1.000000,1.300000,0.003894
15.392321,1.000000,1.300000,0.003858
15.425710,1.000000,1.300000,0.003821
15.459098,1.000000,1.300000,0.003786
15.492487,1.000000,1.300000,0.003750
15.525876,1.000000,1.300000,0.003715
15.559265,1.000000,1.300000,0.003680
15.592654,1.000000,1.300000,0.003645
15.626043,1.000000,1.300000,0.003611
15.659432,1.000000,1.300000,0.003577
15.692821,1.000000,1.300000,0.003544
15.726210,1.000000,1.300000,0.003511
15.759599,1.000000,1.300000,0.003478
15.792988,1.000000,1.300000,0.003445
15.826377,1.000000,1.300000,0.003413
15.859766,1.000000,1.300000,0.003381
15.893155,1.000000,1.300000,0.003349
15.926544,1.000000,1.300000,0.003317
15.959933,1.000000,1.300000,0.003286
15.993322,1.000000,1.300000,0.003255
16.026711,1.000000,1.300000,0.003225
16.060100,1.000000,1.300000,0.003195
16.093489,1.000000,1.300000,0.003165
16.126878,1.000000,1.300000,0.003135
16.160267,1.000000,1.300000,0.003105
16.193656,1.000000,1.300000,0.003076
16.227045,1.000000,1.300000,0.003047
16.260434,1.000000,1.300000,0.003019
16.293823,1.000000,1.300000,0.002991
16.327212,1.000000,1.300000,0.002962
16.360601,1.000000,1.300000,0.002935
16.393990,1.000000,1.300000,0.002907
16.427379,1.000000,1.300000,0.002880
16.460768,1.000000,1.300000,0.002853
16.494157,1.000000,1.300000,0.002826
16.527546,1.000000,1.300000,0.002799
16.560935,1.000000,1.300000,0.002773
16.594324,1.000000,1.300000,0.002747
16.627713,1.000000,1.300000,0.002721
16.661102,1.000000,1.300000,0.002696
16.694491,1.000000,1.300000,0.002671
16.727880,1.000000,1.300000,0.002645
16.761269,1.000000,1.300000,0.002621
16.794658,1.000000,1.300000,0.002596
16.828047,1.000000,1.300000,0.002572
16.861436,1.000000,1.300000,0.002548
16.894825,1.000000,1.300000,0.002524
16.928214,1.000000,1.300000,0.002500
16.961603,1.000000,1.300000,0.002476
16.994992,1.000000,1.300000,0.002453
17.028381,1.000000,1.300000,0.002430
17.061770,1.000000,1.300000,0.002407
17.095159,1.000000,1.300000,0.002385
17.128548,1.000000,1.300000,0.002362
17.161937,1.000000,1.300000,0.002340
17.195326,1.000000,1.300000,0.002318
17.228715,1.000000,1.300000,0.002297
17.262104,1.000000,1.300000,0.002275
17.295492,1.000000,1.300000,0.002254
17.328881,1.000000,1.300000,0.002232
17.362270,1.000000,1.300000,0.002212
17.395659,1.000000,1.300000,0.002191
17.429048,1.000000,1.300000,0.002170
17.462437,1.000000,1.300000,0.002150
17.495826,1.000000,1.300000,0.002130
17.529215,1.000000,1.300000,0.002110
17.562604,1.000000,1.300000,0.002090
17.595993,1.000000,1.300000,0.002070
17.629382,1.000000,1.300000,0.002051
17.662771,1.000000,1.300000,0.002032
17.696160,1.000000,1.300000,0.002012
17.729549,1.000000,1.300000,0.001994
17.762938,1.000000,1.300000,0.001975
17.796327,1.000000,1.300000,0.001956
17.829716,1.000000,1.300000,0.001938
17.863105,1.000000,1.300000,0.001920
17.896494,1.000000,1.300000,0.001902
17.929883,1.000000,1.300000,0.001884
17.963272,1.000000,1.300000,0.001866
17.996661,1.000000,1.300000,0.001849
18.030050,1.000000,1.300000,0.001831
18.063439,1.000000,1.300000,0.001814
18.096828,1.000000,1.300000,0.001797
18.130217,1.000000,1.300000,0.001780
18.163606,1.000000,1.300000,0.001764
18.196995,1.000000,1.300000,0.001747
18.230384,1.000000,1.300000,0.001731
18.263773,1.000000,1.300000,0.001714
18.297162,1.000000,1.300000,0.001698
18.330551,1.000000,1.300000,0.001682
18.363940,1.000000,1.300000,0.001667
18.397329,1.000000,1.300000,0.001651
18.430718,1.000000,1.300000,0.001635
18.464107,1.000000,1.300000,0.001620
18.497496,1.000000,1.300000,0.001605
18.530885,1.000000,1.300000,0.001590
18.564274,1.000000,1.300000,0.001575
18.597663,1.000000,1.300000,0.001560
18.631052,1.000000,1.300000,0.001545
18.664441,1.000000,1.300000,0.001531
18.697830,1.000000,1.300000,0.001517
18.731219,1.000000,1.300000,0.001502
18.764608,1.000000,1.300000,0.001488
18.797997,1.000000,1.300000,0.001474
18.831386,1.000000,1.300000,0.001460
18.864775,1.000000,1.300000,0.001447
18.898164,1.000000,1.300000,0.001433
18.931553,1.000000,1.300000,0.001420
18.964942,1.000000,1.300000,0.001406
18.998331,1.000000,1.300000,0.001393
19.031720,1.000000,1.300000,0.001380
19.065109,1.000000,1.300000,0.001367
19.098497,1.000000,1.300000,0.001354
19.131886,1.000000,1.300000,0.001342
19.165275,1.000000,1.300000,0.001329
19.198664,1.000000,1.300000,0.001316
19.232053,1.000000,1.300000,0.001304
19.265442,1.000000,1.300000,0.001292
19.298831,1.000000,1.300000,0.001280
19.332220,1.000000,1.300000,0.001268
19.365609,1.000000,1.300000,0.001256
19.398998,1.000000,1.300000,0.001244
19.432387,1.000000,1.300000,0.001232
19.465776,1.000000,1.300000,0.001221
19.499165,1.000000,1.300000,0.001209
19.532554,1.000000,1.300000,0.001198
19.565943,1.000000,1.300000,0.001187
19.599332,1.000000,1.300000,0.001176
19.632721,1.000000,1.300000,0.001165
19.666110,1.000000,1.300000,0.001154
19.699499,1.000000,1.300000,0.001143
19.732888,1.000000,1.300000,0.001132
19.766277,1.000000,1.300000,0.001121
19.799666,1.000000,1.300000,0.001111
19.833055,1.000000,1.300000,0.001100
19.866444,1.000000,1.300000,0.001090
19.899833,1.000000,1.300000,0.001080
19.933222,1.000000,1.300000,0.001070
19.966611,1.000000,1.300000,0.001060
20.000000,1.000000,1.300000,0.001050
0.000000,1.500000,0.300000,0.000000
0.033389,1.500000,0.300000,0.007407
0.066778,1.500000,0.300000,0.014530
0.100167,1.500000,0.300000,0.021378
0.133556,1.500000,0.300000,0.027960
0.166945,1.500000,0.300000,0.034286
0.200334,1.500000,0.300000,0.040363
0.233723,1.500000,0.300000,0.046200
0.267112,1.500000,0.300000,0.051805
0.300501,1.500000,0.300000,0.057185
0.333890,1.500000,0.300000,0.062349
0.367279,1.500000,0.300000,0.067304
0.400668,1.500000,0.300000,0.072056
0.434057,1.500000,0.300000,0.076613
0.467446,1.500000,0.300000,0.080981
0.500835,1.500000,0.300000,0.085166
0.534224,1.500000,0.300000,0.089174
0.567613,1.500000,0.300000,0.093012
0.601002,1.500000,0.300000,0.096685
0.634391,1.500000,0.300000,0.100199
0.667780,1.500000,0.300000,0.103559
0.701169,1.500000,0.300000,0.106771
0.734558,1.500000,0.300000,0.109839
0.767947,1.500000,0.300000,0.112769
0.801336,1.500000,0.300000,0.115564
0.834725,1.500000,0.300000,0.118230
0.868114,1.500000,0.300000,0.120772
0.901503,1.500000,0.300000,0.123192
0.934891,1.500000,0.300000,0.125496
0.968280,1.500000,0.300000,0.127688
1.001669,1.500000,0.300000,0.129771
1.035058,1.500000,0.300000,0.131749
1.068447,1.500000,0.300000,0.133625
1.101836,1.500000,0.300000,0.135404
1.135225,1.500000,0.300000,0.137089
1.168614,1.500000,0.300000,0.138682
1.202003,1.500000,0.300000,0.140188
1.235392,1.500000,0.300000,0.141608
1.268781,1.500000,0.300000,0.142947
1.302170,1.500000,0.300000,0.144206
1.335559,1.500000,0.300000,0.145390
1.368948,1.500000,0.300000,0.146499
1.402337,1.500000,0.300000,0.147538
1.435726,1.500000,0.300000,0.148508
1.469115,1.500000,0.300000,0.149413
1.502504,1.500000,0.300000,0.150253
1.535893,1.500000,0.300000,0.151032
1.569282,1.500000,0.300000,0.151752
1.602671,1.500000,0.300000,0.152414
1.636060,1.500000,0.300000,0.153022
1.669449,1.500000,0.300000,0.153576
1.702838,1.500000,0.300000,0.154080
1.736227,1.500000,0.300000,0.154534
1.769616,1.500000,0.300000,0.154940
1.803005,1.500000,0.300000,0.155301
1.836394,1.500000,0.300000,0.155617
1.869783,1.500000,0.300000,0.155891
1.903172,1.500000,0.300000,0.156124
1.936561,1.500000,0.300000,0.156318
1.969950,1.500000,0.300000,0.156474
2.003339,1.500000,0.300000,0.156593
2.036728,1.500000,0.300000,0.156677
2.070117,1.500000,0.300000,0.156728
2.103506,1.500000,0.300000,0.156746
2.136895,1.500000,0.300000,0.156732
2.170284,1.500000,0.300000,0.156689
2.203673,1.500000,0.300000,0.156616
2.237062,1.500000,0.300000,0.156516
2.270451,1.500000,0.300000,0.156389
2.303840,1.500000,0.300000,0.156236
2.337229,1.500000,0.300000,0.156058
2.370618,1.500000,0.300000,0.155857
2.404007,1.500000,0.300000,0.155633
2.437396,1.500000,0.300000,0.155388
2.470785,1.500000,0.300000,0.155121
2.504174,1.500000,0.300000,0.154834
2.537563,1.500000,0.300000,0.154528
2.570952,1.500000,0.300000,0.154203
2.604341,1.500000,0.300000,0.153861
2.637730,1.500000,0.300000,0.153502
2.671119,1.500000,0.300000,0.153126
2.704508,1.500000,0.300000,0.152735
2.737896,1.500000,0.300000,0.152329
2.771285,1.500000,0.300000,0.151909
2.804674,1.500000,0.300000,0.151475
2.838063,1.500000,0.300000,0.151028
2.871452,1.500000,0.300000,0.150569
2.904841,1.500000,0.300000,0.150098
2.938230,1.500000,0.300000,0.149615
2.971619,1.500000,0.300000,0.149122
3.005008,1.500000,0.300000,0.148619
3.038397,1.500000,0.300000,0.148105
3.071786,1.500000,0.300000,0.147583
3.105175,1.500000,0.300000,0.147051
3.138564,1.500000,0.300000,0.146511
3.171953,1.500000,0.300000,0.145963
3.205342,1.500000,0.300000,0.145408
3.238731,1.500000,0.300000,0.144845
3.272120,1.500000,0.300000,0.144276
3.305509,1.500000,0.300000,0.143700
3.338898,1.500000,0.300000,0.143118
3.372287,1.500000,0.300000,0.142530
3.405676,1.500000,0.300000,0.141937
3.439065,1.500000,0.300000,0.141339
3.472454,1.500000,0.300000,0.140736
3.505843,1.500000,0.300000,0.140129
3.539232,1.500000,0.300000,0.139517
3.572621,1.500000,0.300000,0.138902
3.606010,1.500000,0.300000,0.138283
3.639399,1.500000,0.300000,0.137660
3.672788,1.500000,0.300000,0.137035
3.706177,1.500000,0.300000,0.136406
3.739566,1.500000,0.300000,0.135775
3.772955,1.500000,0.300000,0.135142
3.806344,1.500000,0.300000,0.134506
3.839733,1.500000,0.300000,0.133869
3.873122,1.500000,0.300000,0.133229
3.906511,1.500000,0.300000,0.132588
3.939900,1.500000,0.300000,0.131946
3.973289,1.500000,0.300000,0.131302
4.006678,1.500000,0.300000,0.130658
4.040067,1.500000,0.300000,0.130012
4.073456,1.500000,0.300000,0.129366
4.106845,1.500000,0.300000,0.128719
4.140234,1.500000,0.300000,0.128071
4.173623,1.500000,0.300000,0.127424
4.207012,1.500000,0.300000,0.126776
4.240401,1.500000,0.300000,0.126128
4.273790,1.500000,0.300000,0.125481
4.307179,1.500000,0.300000,0.124833
4.340568,1.500000,0.300000,0.124186
4.373957,1.500000,0.300000,0.123539
4.407346,1.500000,0.300000,0.122893
4.440735,1.500000,0.300000,0.122248
4.474124,1.500000,0.300000,0.121603
4.507513,1.500000,0.300000,0.120960
4.540902,1.500000,0.300000,0.120317
4.574290,1.500000,0.300000,0.119675
4.607679,1.500000,0.300000,0.119035
4.641068,1.500000,0.300000,0.118395
4.674457,1.500000,0.300000,0.117757
4.707846,1.500000,0.300000,0.117120
4.741235,1.500000,0.300000,0.116485
4.774624,1.500000,0.300000,0.115851
4.808013,1.500000,0.300000,0.115219
4.841402,1.500000,0.300000,0.114589
4.874791,1.500000,0.300000,0.113960
4.908180,1.500000,0.300000,0.113333
4.941569,1.500000,0.300000,0.112708
4.974958,1.500000,0.300000,0.112084
5.008347,1.500000,0.300000,0.111463
5.041736,1.500000,0.300000,0.110844
5.075125,1.500000,0.300000,0.110226
5.108514,1.500000,0.300000,0.109611
5.141903,1.500000,0.300000,0.108997
5.175292,1.500000,0.300000,0.108386
5.208681,1.500000,0.300000,0.107777
5.242070,1.500000,0.300000,0.107171
5.275459,1.500000,0.300000,0.106566
5.308848,1.500000,0.300000,0.105964
5.342237,1.500000,0.300000,0.105364
5.375626,1.500000,0.300000,0.104766
5.409015,1.500000,0.300000,0.104171
5.442404,1.500000,0.300000,0.103578
5.475793,1.500000,0.300000,0.102988
5.509182,1.500000,0.300000,0.102400
5.542571,1.500000,0.300000,0.101814
5.575960,1.500000,0.300000,0.101231
5.609349,1.500000,0.300000,0.100651
5.642738,1.500000,0.300000,0.100073
5.676127,1.500000,0.300000,0.099497
5.709516,1.500000,0.300000,0.098924
5.742905,1.500000,0.300000,0.098354
5.776294,1.500000,0.300000,0.097786
5.809683,1.500000,0.300000,0.097221
5.843072,1.500000,0.300000,0.096658
5.876461,1.500000,0.300000,0.096098
5.909850,1.500000,0.300000,0.095541
5.943239,1.500000,0.300000,0.094986
5.976628,1.500000,0.300000,0.094434
6.010017,1.500000,0.300000,0.093885
6.043406,1.500000,0.300000,0.093338
6.076795,1.500000,0.300000,0.092794
6.110184,1.500000,0.300000,0.092252
6.143573,1.500000,0.300000,0.091713
6.176962,1.500000,0.300000,0.091177
6.210351,1.500000,0.300000,0.090644
6.243740,1.500000,0.300000,0.090113
6.277129,1.500000,0.300000,0.089585
6.310518,1.500000,0.300000,0.089059
6.343907,1.500000,0.300000,0.088537
6.377295,1.500000,0.300000,0.088017
6.410684,1.500000,0.300000,0.087499
6.444073,1.500000,0.300000,0.086984
6.477462,1.500000,0.300000,0.086472
6.510851,1.500000,0.300000,0.085963
6.544240,1.500000,0.300000,0.085456
6.577629,1.500000,0.300000,0.084952
6.611018,1.500000,0.300000,0.084451
6.644407,1.500000,0.300000,0.083952
6.677796,1.500000,0.300000,0.083456
6.711185,1.500000,0.300000,0.082962
6.744574,1.500000,0.300000,0.082472
6.777963,1.500000,0.300000,0.081984
6.811352,1.500000,0.300000,0.081498
6.844741,1.500000,0.300000,0.081015
6.878130,1.500000,0.300000,0.080535
6.911519,1.500000,0.300000,0.080057
6.944908,1.500000,0.300000,0.079582
6.978297,1.500000,0.300000,0.079110
7.011686,1.500000,0.300000,0.078640
7.045075,1.500000,0.300000,0.078173
7.078464,1.500000,0.300000,0.077708
7.111853,1.500000,0.300000,0.077246
7.145242,1.500000,0.300000,0.076786
7.178631,1.500000,0.300000,0.076329
7.212020,1.500000,0.300000,0.075875
7.245409,1.500000,0.300000,0.075423
7.278798,1.500000,0.300000,0.074974
7.312187,1.500000,0.300000,0.074527
7.345576,1.500000,0.300000,0.074082
7.378965,1.500000,0.300000,0.073641
7.412354,1.500000,0.300000,0.073201
7.445743,1.500000,0.300000,0.072764
7.479132,1.500000,0.300000,0.072330
7.512521,1.500000,0.300000,0.071898
7.545910,1.500000,0.300000,0.071469
7.579299,1.500000,0.300000,0.071042
7.612688,1.500000,0.300000,0.070617
7.646077,1.500000,0.300000,0.070195
7.679466,1.500000,0.300000,0.069775
7.712855,1.500000,0.300000,0.069358
7.746244,1.500000,0.300000,0.068943
7.779633,1.500000,0.300000,0.068531
7.813022,1.500000,0.300000,0.068120
7.846411,1.500000,0.300000,0.067713
7.879800,1.500000,0.300000,0.067307
7.913189,1.500000,0.300000,0.066904
7.946578,1.500000,0.300000,0.066503
7.979967,1.500000,0.300000,0.066105
8.013356,1.500000,0.300000,0.065709
8.046745,1.500000,0.300000,0.065315
8.080134,1.500000,0.300000,0.064923
8.113523,1.500000,0.300000,0.064534
8.146912,1.500000,0.300000,0.064147
8.180301,1.500000,0.300000,0.063762
8.213689,1.500000,0.300000,0.063380
8.247078,1.500000,0.300000,0.062999
8.280467,1.500000,0.300000,0.062621
8.313856,1.500000,0.300000,0.062245
8.347245,1.500000,0.300000,0.061872
8.380634,1.500000,0.300000,0.061500
8.414023,1.500000,0.300000,0.061131
8.447412,1.500000,0.300000,0.060764
8.480801,1.500000,0.300000,0.060399
8.514190,1.500000,0.300000,0.060036
8.547579,1.500000,0.300000,0.059675
8.580968,1.500000,0.300000,0.059317
8.614357,1.500000,0.300000,0.058960
8.647746,1.500000,0.300000,0.058606
8.681135,1.500000,0.300000,0.058254
8.714524,1.500000,0.300000,0.057904
8.747913,1.500000,0.300000,0.057555
8.781302,1.500000,0.300000,0.057209
8.814691,1.500000,0.300000,0.056865
8.848080,1.500000,0.300000,0.056523
8.881469,1.500000,0.300000,0.056183
8.914858,1.500000,0.300000,0.055846
8.948247,1.500000,0.300000,0.055510
8.981636,1.500000,0.300000,0.055176
9.015025,1.500000,0.300000,0.054844
9.048414,1.500000,0.300000,0.054514
9.081803,1.500000,0.300000,0.054186
9.115192,1.500000,0.300000,0.053860
9.148581,1.500000,0.300000,0.053535
9.181970,1.500000,0.300000,0.053213
9.215359,1.500000,0.300000,0.052893
9.248748,1.500000,0.300000,0.052574
9.282137,1.500000,0.300000,0.052258
9.315526,1.500000,0.300000,0.051943
9.348915,1.500000,0.300000,0.051630
9.382304,1.500000,0.300000,0.051320
9.415693,1.500000,0.300000,0.051011
9.449082,1.500000,0.300000,0.050703
9.482471,1.500000,0.300000,0.050398
9.515860,1.500000,0.300000,0.050094
9.549249,1.500000,0.300000,0.049793
9.582638,1.500000,0.300000,0.049493
9.616027,1.500000,0.300000,0.049195
9.649416,1.500000,0.300000,0.048898
9.682805,1.500000,0.300000,0.048604
9.716194,1.500000,0.300000,0.048311
9.749583,1.500000,0.300000,0.048020
9.782972,1.500000,0.300000,0.047730
9.816361,1.500000,0.300000,0.047443
9.849750,1.500000,0.300000,0.047157
9.883139,1.500000,0.300000,0.046873
9.916528,1.500000,0.300000,0.046590
9.949917,1.500000,0.300000,0.046309
9.983306,1.500000,0.300000,0.046030
10.016694,1.500000,0.300000,0.045753
10.050083,1.500000,0.300000,0.045477
10.083472,1.500000,0.300000,0.045203
10.116861,1.500000,0.300000,0.044930
10.150250,1.500000,0.300000,0.044660
10.183639,1.500000,0.300000,0.044390
10.217028,1.500000,0.300000,0.044123
10.250417,1.500000,0.300000,0.043857
10.283806,1.500000,0.300000,0.043592
10.317195,1.500000,0.300000,0.043330
10.350584,1.500000,0.300000,0.043068
10.383973,1.500000,0.300000,0.042809
10.417362,1.500000,0.300000,0.042551
10.450751,1.500000,0.300000,0.042294
10.484140,1.500000,0.300000,0.042039
10.517529,1.500000,0.300000,0.041785
10.550918,1.500000,0.300000,0.041533
10.584307,1.500000,0.300000,0.041283
10.617696,1.500000,0.300000,0.041034
10.651085,1.500000,0.300000,0.040787
10.684474,1.500000,0.300000,0.040541
10.717863,1.500000,0.300000,0.040296
10.751252,1.500000,0.300000,0.040053
10.784641,1.500000,0.300000,0.039811
10.818030,1.500000,0.300000,0.039571
10.851419,1.500000,0.300000,0.039333
10.884808,1.500000,0.300000,0.039095
10.918197,1.500000,0.300000,0.038860
10.951586,1.500000,0.300000,0.038625
10.984975,1.500000,0.300000,0.038392
11.018364,1.500000,0.300000,0.038161
11.051753,1.500000,0.300000,0.037930
11.085142,1.500000,0.300000,0.037702
11.118531,1.500000,0.300000,0.037474
11.151920,1.500000,0.300000,0.037248
11.185309,1.500000,0.300000,0.037023
11.218698,1.500000,0.300000,0.036800
11.252087,1.500000,0.300000,0.036578
11.285476,1.500000,0.300000,0.036357
11.318865,1.500000,0.300000,0.036138
11.352254,1.500000,0.300000,0.035920
11.385643,1.500000,0.300000,0.035703
11.419032,1.500000,0.300000,0.035488
11.452421,1.500000,0.300000,0.035274
11.485810,1.500000,0.300000,0.035061
11.519199,1.500000,0.300000,0.034849
11.552588,1.500000,0.300000,0.034639
11.585977,1.500000,0.300000,0.034430
11.619366,1.500000,0.300000,0.034222
11.652755,1.500000,0.300000,0.034016
11.686144,1.500000,0.300000,0.033811
