c,m,response
1.242009,0.196347,0.772348
1.251142,0.196347,0.775262
1.260274,0.196347,0.778150
1.269406,0.196347,0.781011
1.278539,0.196347,0.783846
1.287671,0.196347,0.786654
1.296804,0.196347,0.789435
1.305936,0.196347,0.792190
1.315068,0.196347,0.794917
1.324201,0.196347,0.797619
1.333333,0.196347,0.800293
1.342466,0.196347,0.802941
1.351598,0.196347,0.805562
1.360731,0.196347,0.808157
1.369863,0.196347,0.810726
1.378995,0.196347,0.813268
1.388128,0.196347,0.815783
1.397260,0.196347,0.818272
1.406393,0.196347,0.820735
1.415525,0.196347,0.823172
1.424658,0.196347,0.825583
1.433790,0.196347,0.827967
1.442922,0.196347,0.830326
1.452055,0.196347,0.832659
1.461187,0.196347,0.834966
1.470320,0.196347,0.837248
1.479452,0.196347,0.839504
1.488584,0.196347,0.841735
1.497717,0.196347,0.843941
1.506849,0.196347,0.846121
1.515982,0.196347,0.848277
1.525114,0.196347,0.850407
1.534247,0.196347,0.852513
1.543379,0.196347,0.854595
1.552511,0.196347,0.856652
1.561644,0.196347,0.858684
1.570776,0.196347,0.860693
1.579909,0.196347,0.862677
1.589041,0.196347,0.864638
1.598174,0.196347,0.866575
1.607306,0.196347,0.868488
1.616438,0.196347,0.870379
1.625571,0.196347,0.872246
1.634703,0.196347,0.874090
1.643836,0.196347,0.875911
1.652968,0.196347,0.877709
1.662100,0.196347,0.879485
1.671233,0.196347,0.881239
1.680365,0.196347,0.882971
1.689498,0.196347,0.884680
1.698630,0.196347,0.886368
1.707763,0.196347,0.888035
1.716895,0.196347,0.889679
1.726027,0.196347,0.891303
1.735160,0.196347,0.892906
1.744292,0.196347,0.894488
1.753425,0.196347,0.896049
1.762557,0.196347,0.897590
1.771689,0.196347,0.899110
1.780822,0.196347,0.900611
1.789954,0.196347,0.902091
1.799087,0.196347,0.903552
1.808219,0.196347,0.904993
1.817352,0.196347,0.906415
1.826484,0.196347,0.907818
1.835616,0.196347,0.909202
1.844749,0.196347,0.910568
1.853881,0.196347,0.911914
1.863014,0.196347,0.913243
1.872146,0.196347,0.914553
1.881279,0.196347,0.915845
1.890411,0.196347,0.917120
1.899543,0.196347,0.918377
1.908676,0.196347,0.919616
1.917808,0.196347,0.920838
1.926941,0.196347,0.922044
1.936073,0.196347,0.923232
1.945205,0.196347,0.924404
1.954338,0.196347,0.925559
1.963470,0.196347,0.926699
1.972603,0.196347,0.927822
1.981735,0.196347,0.928929
1.990868,0.196347,0.930020
2.000000,0.196347,0.931096
0.000000,0.205479,0.261997
0.009132,0.205479,0.265214
0.018265,0.205479,0.268457
0.027397,0.205479,0.271725
0.036530,0.205479,0.275018
0.045662,0.205479,0.278335
0.054795,0.205479,0.281677
0.063927,0.205479,0.285043
0.073059,0.205479,0.288433
0.082192,0.205479,0.291847
0.091324,0.205479,0.295284
0.100457,0.205479,0.298745
0.109589,0.205479,0.302229
0.118721,0.205479,0.305736
0.127854,0.205479,0.309266
0.136986,0.205479,0.312818
0.146119,0.205479,0.316392
0.155251,0.205479,0.319988
0.164384,0.205479,0.323606
0.173516,0.205479,0.327245
0.182648,0.205479,0.330904
0.191781,0.205479,0.334585
0.200913,0.205479,0.338285
0.210046,0.205479,0.342006
0.219178,0.205479,0.345746
0.228311,0.205479,0.349505
0.237443,0.205479,0.353283
0.246575,0.205479,0.357079
0.255708,0.205479,0.360893
0.264840,0.205479,0.364725
0.273973,0.205479,0.368574
0.283105,0.205479,0.372440
0.292237,0.205479,0.376323
0.301370,0.205479,0.380221
0.310502,0.205479,0.384135
0.319635,0.205479,0.388064
0.328767,0.205479,0.392007
0.337900,0.205479,0.395965
0.347032,0.205479,0.399937
0.356164,0.205479,0.403921
0.365297,0.205479,0.407918
0.374429,0.205479,0.411928
0.383562,0.205479,0.415949
0.392694,0.205479,0.419981
0.401826,0.205479,0.424025
0.410959,0.205479,0.428078
0.420091,0.205479,0.432141
0.429224,0.205479,0.436213
0.438356,0.205479,0.440294
0.447489,0.205479,0.444383
0.456621,0.205479,0.448479
0.465753,0.205479,0.452582
0.474886,0.205479,0.456692
0.484018,0.205479,0.460808
0.493151,0.205479,0.464929
0.502283,0.205479,0.469055
0.511416,0.205479,0.473185
0.520548,0.205479,0.477319
0.529680,0.205479,0.481456
0.538813,0.205479,0.485595
0.547945,0.205479,0.489737
0.557078,0.205479,0.493880
0.566210,0.205479,0.498023
0.575342,0.205479,0.502167
0.584475,0.205479,0.506311
0.593607,0.205479,0.510454
0.602740,0.205479,0.514595
0.611872,0.205479,0.518735
0.621005,0.205479,0.522871
0.630137,0.205479,0.527005
0.639269,0.205479,0.531135
0.648402,0.205479,0.535261
0.657534,0.205479,0.539382
0.666667,0.205479,0.543497
0.675799,0.205479,0.547607
0.684932,0.205479,0.551710
0.694064,0.205479,0.555806
0.703196,0.205479,0.559894
0.712329,0.205479,0.563975
0.721461,0.205479,0.568046
0.730594,0.205479,0.572109
0.739726,0.205479,0.576162
0.748858,0.205479,0.580204
0.757991,0.205479,0.584236
0.767123,0.205479,0.588257
0.776256,0.205479,0.592266
0.785388,0.205479,0.596263
0.794521,0.205479,0.600247
0.803653,0.205479,0.604217
0.812785,0.205479,0.608174
0.821918,0.205479,0.612117
0.831050,0.205479,0.616045
0.840183,0.205479,0.619959
0.849315,0.205479,0.623856
0.858447,0.205479,0.627738
0.867580,0.205479,0.631603
0.876712,0.205479,0.635452
0.885845,0.205479,0.639283
0.894977,0.205479,0.643096
0.904110,0.205479,0.646892
0.913242,0.205479,0.650669
0.922374,0.205479,0.654427
0.931507,0.205479,0.658166
0.940639,0.205479,0.661886
0.949772,0.205479,0.665585
0.958904,0.205479,0.669264
0.968037,0.205479,0.672923
0.977169,0.205479,0.676561
0.986301,0.205479,0.680178
0.995434,0.205479,0.683773
1.004566,0.205479,0.687346
1.013699,0.205479,0.690897
1.022831,0.205479,0.694426
1.031963,0.205479,0.697932
1.041096,0.205479,0.701415
1.050228,0.205479,0.704875
1.059361,0.205479,0.708311
1.068493,0.205479,0.711724
1.077626,0.205479,0.715113
1.086758,0.205479,0.718478
1.095890,0.205479,0.721818
1.105023,0.205479,0.725135
1.114155,0.205479,0.728426
1.123288,0.205479,0.731693
1.132420,0.205479,0.734934
1.141553,0.205479,0.738151
1.150685,0.205479,0.741342
1.159817,0.205479,0.744508
1.168950,0.205479,0.747648
1.178082,0.205479,0.750763
1.187215,0.205479,0.753851
1.196347,0.205479,0.756914
1.205479,0.205479,0.759951
1.214612,0.205479,0.762962
1.223744,0.205479,0.765947
1.232877,0.205479,0.768905
1.242009,0.205479,0.771837
1.251142,0.205479,0.774743
1.260274,0.205479,0.777623
1.269406,0.205479,0.780476
1.278539,0.205479,0.783303
1.287671,0.205479,0.786103
1.296804,0.205479,0.788877
1.305936,0.205479,0.791625
1.315068,0.205479,0.794346
1.324201,0.205479,0.797040
1.333333,0.205479,0.799709
1.342466,0.205479,0.802351
1.351598,0.205479,0.804966
1.360731,0.205479,0.807555
1.369863,0.205479,0.810118
1.378995,0.205479,0.812655
1.388128,0.205479,0.815166
1.397260,0.205479,0.817650
1.406393,0.205479,0.820108
1.415525,0.205479,0.822541
1.424658,0.205479,0.824948
1.433790,0.205479,0.827328
1.442922,0.205479,0.829684
1.452055,0.205479,0.832013
1.461187,0.205479,0.834317
1.470320,0.205479,0.836596
1.479452,0.205479,0.838849
1.488584,0.205479,0.841077
1.497717,0.205479,0.843281
1.506849,0.205479,0.845459
1.515982,0.205479,0.847612
1.525114,0.205479,0.849741
1.534247,0.205479,0.851845
1.543379,0.205479,0.853925
1.552511,0.205479,0.855980
1.561644,0.205479,0.858012
1.570776,0.205479,0.860019
1.579909,0.205479,0.862003
1.589041,0.205479,0.863963
1.598174,0.205479,0.865899
1.607306,0.205479,0.867812
1.616438,0.205479,0.869702
1.625571,0.205479,0.871569
1.634703,0.205479,0.873413
1.643836,0.205479,0.875235
1.652968,0.205479,0.877034
1.662100,0.205479,0.878810
1.671233,0.205479,0.880564
1.680365,0.205479,0.882297
1.689498,0.205479,0.884007
1.698630,0.205479,0.885696
1.707763,0.205479,0.887364
1.716895,0.205479,0.889010
1.726027,0.205479,0.890635
1.735160,0.205479,0.892239
1.744292,0.205479,0.893822
1.753425,0.205479,0.895385
1.762557,0.205479,0.896928
1.771689,0.205479,0.898450
1.780822,0.205479,0.899953
1.789954,0.205479,0.901435
1.799087,0.205479,0.902898
1.808219,0.205479,0.904342
1.817352,0.205479,0.905766
1.826484,0.205479,0.907171
1.835616,0.205479,0.908558
1.844749,0.205479,0.909926
1.853881,0.205479,0.911275
1.863014,0.205479,0.912606
1.872146,0.205479,0.913919
1.881279,0.205479,0.915214
1.890411,0.205479,0.916492
1.899543,0.205479,0.917752
1.908676,0.205479,0.918994
1.917808,0.205479,0.920220
1.926941,0.205479,0.921428
1.936073,0.205479,0.922620
1.945205,0.205479,0.923795
1.954338,0.205479,0.924954
1.963470,0.205479,0.926096
1.972603,0.205479,0.927223
1.981735,0.205479,0.928334
1.990868,0.205479,0.929429
2.000000,0.205479,0.930508
0.000000,0.214612,0.263412
0.009132,0.214612,0.266626
0.018265,0.214612,0.269865
0.027397,0.214612,0.273128
0.036530,0.214612,0.276417
0.045662,0.214612,0.279729
0.054795,0.214612,0.283066
0.063927,0.214612,0.286426
0.073059,0.214612,0.289811
0.082192,0.214612,0.293219
0.091324,0.214612,0.296650
0.100457,0.214612,0.300104
0.109589,0.214612,0.303582
0.118721,0.214612,0.307082
0.127854,0.214612,0.310604
0.136986,0.214612,0.314148
0.146119,0.214612,0.317714
0.155251,0.214612,0.321302
0.164384,0.214612,0.324911
0.173516,0.214612,0.328541
0.182648,0.214612,0.332191
0.191781,0.214612,0.335862
0.200913,0.214612,0.339552
0.210046,0.214612,0.343262
0.219178,0.214612,0.346992
0.228311,0.214612,0.350740
0.237443,0.214612,0.354507
0.246575,0.214612,0.358292
0.255708,0.214612,0.362094
0.264840,0.214612,0.365914
0.273973,0.214612,0.369751
0.283105,0.214612,0.373605
0.292237,0.214612,0.377475
0.301370,0.214612,0.381360
0.310502,0.214612,0.385260
0.319635,0.214612,0.389176
0.328767,0.214612,0.393105
0.337900,0.214612,0.397049
0.347032,0.214612,0.401006
0.356164,0.214612,0.404976
0.365297,0.214612,0.408958
0.374429,0.214612,0.412952
0.383562,0.214612,0.416958
0.392694,0.214612,0.420975
0.401826,0.214612,0.425003
0.410959,0.214612,0.429040
0.420091,0.214612,0.433087
0.429224,0.214612,0.437142
0.438356,0.214612,0.441207
0.447489,0.214612,0.445279
0.456621,0.214612,0.449358
0.465753,0.214612,0.453444
0.474886,0.214612,0.457537
0.484018,0.214612,0.461635
0.493151,0.214612,0.465738
0.502283,0.214612,0.469846
0.511416,0.214612,0.473959
0.520548,0.214612,0.478074
0.529680,0.214612,0.482193
0.538813,0.214612,0.486314
0.547945,0.214612,0.490437
0.557078,0.214612,0.494561
0.566210,0.214612,0.498686
0.575342,0.214612,0.502812
0.584475,0.214612,0.506936
0.593607,0.214612,0.511060
0.602740,0.214612,0.515183
0.611872,0.214612,0.519303
0.621005,0.214612,0.523421
0.630137,0.214612,0.527535
0.639269,0.214612,0.531646
0.648402,0.214612,0.535752
0.657534,0.214612,0.539854
0.666667,0.214612,0.543950
0.675799,0.214612,0.548040
0.684932,0.214612,0.552124
0.694064,0.214612,0.556201
0.703196,0.214612,0.560270
0.712329,0.214612,0.564332
0.721461,0.214612,0.568384
0.730594,0.214612,0.572427
0.739726,0.214612,0.576461
0.748858,0.214612,0.580485
0.757991,0.214612,0.584498
0.767123,0.214612,0.588499
0.776256,0.214612,0.592490
0.785388,0.214612,0.596467
0.794521,0.214612,0.600433
0.803653,0.214612,0.604385
0.812785,0.214612,0.608323
0.821918,0.214612,0.612248
0.831050,0.214612,0.616158
0.840183,0.214612,0.620053
0.849315,0.214612,0.623933
0.858447,0.214612,0.627796
0.867580,0.214612,0.631644
0.876712,0.214612,0.635475
0.885845,0.214612,0.639289
0.894977,0.214612,0.643085
0.904110,0.214612,0.646863
0.913242,0.214612,0.650623
0.922374,0.214612,0.654365
0.931507,0.214612,0.658087
0.940639,0.214612,0.661790
0.949772,0.214612,0.665474
0.958904,0.214612,0.669137
0.968037,0.214612,0.672780
0.977169,0.214612,0.676402
0.986301,0.214612,0.680003
0.995434,0.214612,0.683583
1.004566,0.214612,0.687142
1.013699,0.214612,0.690678
1.022831,0.214612,0.694192
1.031963,0.214612,0.697684
1.041096,0.214612,0.701153
1.050228,0.214612,0.704599
1.059361,0.214612,0.708022
1.068493,0.214612,0.711421
1.077626,0.214612,0.714797
1.086758,0.214612,0.718149
1.095890,0.214612,0.721477
1.105023,0.214612,0.724780
1.114155,0.214612,0.728060
1.123288,0.214612,0.731314
1.132420,0.214612,0.734544
1.141553,0.214612,0.737749
1.150685,0.214612,0.740929
1.159817,0.214612,0.744084
1.168950,0.214612,0.747213
1.178082,0.214612,0.750318
1.187215,0.214612,0.753396
1.196347,0.214612,0.756449
1.205479,0.214612,0.759476
1.214612,0.214612,0.762477
1.223744,0.214612,0.765453
1.232877,0.214612,0.768402
1.242009,0.214612,0.771326
1.251142,0.214612,0.774223
1.260274,0.214612,0.777095
1.269406,0.214612,0.779940
1.278539,0.214612,0.782759
1.287671,0.214612,0.785552
1.296804,0.214612,0.788318
1.305936,0.214612,0.791059
1.315068,0.214612,0.793773
1.324201,0.214612,0.796461
1.333333,0.214612,0.799123
1.342466,0.214612,0.801759
1.351598,0.214612,0.804368
1.360731,0.214612,0.806952
1.369863,0.214612,0.809509
1.378995,0.214612,0.812041
1.388128,0.214612,0.814547
1.397260,0.214612,0.817026
1.406393,0.214612,0.819480
1.415525,0.214612,0.821908
1.424658,0.214612,0.824311
1.433790,0.214612,0.826688
1.442922,0.214612,0.829039
1.452055,0.214612,0.831365
1.461187,0.214612,0.833666
1.470320,0.214612,0.835941
1.479452,0.214612,0.838192
1.488584,0.214612,0.840417
1.497717,0.214612,0.842618
1.506849,0.214612,0.844794
1.515982,0.214612,0.846945
1.525114,0.214612,0.849072
1.534247,0.214612,0.851174
1.543379,0.214612,0.853253
1.552511,0.214612,0.855307
1.561644,0.214612,0.857337
1.570776,0.214612,0.859343
1.579909,0.214612,0.861326
1.589041,0.214612,0.863285
1.598174,0.214612,0.865221
1.607306,0.214612,0.867134
1.616438,0.214612,0.869023
1.625571,0.214612,0.870890
1.634703,0.214612,0.872734
1.643836,0.214612,0.874556
1.652968,0.214612,0.876355
1.662100,0.214612,0.878132
1.671233,0.214612,0.879886
1.680365,0.214612,0.881619
1.689498,0.214612,0.883331
1.698630,0.214612,0.885021
1.707763,0.214612,0.886689
1.716895,0.214612,0.888336
1.726027,0.214612,0.889963
1.735160,0.214612,0.891568
1.744292,0.214612,0.893153
1.753425,0.214612,0.894718
1.762557,0.214612,0.896262
1.771689,0.214612,0.897786
1.780822,0.214612,0.899291
1.789954,0.214612,0.900775
1.799087,0.214612,0.902240
1.808219,0.214612,0.903686
1.817352,0.214612,0.905113
1.826484,0.214612,0.906520
1.835616,0.214612,0.907909
1.844749,0.214612,0.909280
1.853881,0.214612,0.910632
1.863014,0.214612,0.911966
1.872146,0.214612,0.913281
1.881279,0.214612,0.914579
1.890411,0.214612,0.915860
1.899543,0.214612,0.917123
1.908676,0.214612,0.918368
1.917808,0.214612,0.919597
1.926941,0.214612,0.920808
1.936073,0.214612,0.922003
1.945205,0.214612,0.923182
1.954338,0.214612,0.924344
1.963470,0.214612,0.925490
1.972603,0.214612,0.926620
1.981735,0.214612,0.927734
1.990868,0.214612,0.928832
2.000000,0.214612,0.929915
0.000000,0.223744,0.264832
0.009132,0.223744,0.268042
0.018265,0.223744,0.271277
0.027397,0.223744,0.274536
0.036530,0.223744,0.277820
0.045662,0.223744,0.281128
0.054795,0.223744,0.284459
0.063927,0.223744,0.287814
0.073059,0.223744,0.291193
0.082192,0.223744,0.294595
0.091324,0.223744,0.298020
0.100457,0.223744,0.301467
0.109589,0.223744,0.304938
0.118721,0.223744,0.308430
0.127854,0.223744,0.311945
0.136986,0.223744,0.315481
0.146119,0.223744,0.319039
0.155251,0.223744,0.322618
0.164384,0.223744,0.326218
0.173516,0.223744,0.329839
0.182648,0.223744,0.333480
0.191781,0.223744,0.337141
0.200913,0.223744,0.340821
0.210046,0.223744,0.344521
0.219178,0.223744,0.348240
0.228311,0.223744,0.351977
0.237443,0.223744,0.355733
0.246575,0.223744,0.359506
0.255708,0.223744,0.363297
0.264840,0.223744,0.367105
0.273973,0.223744,0.370930
0.283105,0.223744,0.374771
0.292237,0.223744,0.378628
0.301370,0.223744,0.382500
0.310502,0.223744,0.386387
0.319635,0.223744,0.390288
0.328767,0.223744,0.394204
0.337900,0.223744,0.398134
0.347032,0.223744,0.402076
0.356164,0.223744,0.406031
0.365297,0.223744,0.409999
0.374429,0.223744,0.413978
0.383562,0.223744,0.417968
0.392694,0.223744,0.421970
0.401826,0.223744,0.425981
0.410959,0.223744,0.430002
0.420091,0.223744,0.434033
0.429224,0.223744,0.438072
0.438356,0.223744,0.442120
0.447489,0.223744,0.446175
0.456621,0.223744,0.450237
0.465753,0.223744,0.454306
0.474886,0.223744,0.458381
0.484018,0.223744,0.462462
0.493151,0.223744,0.466548
0.502283,0.223744,0.470638
0.511416,0.223744,0.474732
0.520548,0.223744,0.478830
0.529680,0.223744,0.482930
0.538813,0.223744,0.487033
0.547945,0.223744,0.491137
0.557078,0.223744,0.495243
0.566210,0.223744,0.499349
0.575342,0.223744,0.503456
0.584475,0.223744,0.507562
0.593607,0.223744,0.511667
0.602740,0.223744,0.515770
0.611872,0.223744,0.519871
0.621005,0.223744,0.523970
0.630137,0.223744,0.528065
0.639269,0.223744,0.532157
0.648402,0.223744,0.536244
0.657534,0.223744,0.540326
0.666667,0.223744,0.544403
0.675799,0.223744,0.548474
0.684932,0.223744,0.552539
0.694064,0.223744,0.556596
0.703196,0.223744,0.560646
0.712329,0.223744,0.564688
0.721461,0.223744,0.568722
0.730594,0.223744,0.572746
0.739726,0.223744,0.576761
0.748858,0.223744,0.580765
0.757991,0.223744,0.584759
0.767123,0.223744,0.588742
0.776256,0.223744,0.592713
0.785388,0.223744,0.596672
0.794521,0.223744,0.600619
0.803653,0.223744,0.604552
0.812785,0.223744,0.608472
0.821918,0.223744,0.612379
0.831050,0.223744,0.616270
0.840183,0.223744,0.620147
0.849315,0.223744,0.624009
0.858447,0.223744,0.627855
0.867580,0.223744,0.631685
0.876712,0.223744,0.635498
0.885845,0.223744,0.639294
0.894977,0.223744,0.643073
0.904110,0.223744,0.646835
0.913242,0.223744,0.650578
0.922374,0.223744,0.654303
0.931507,0.223744,0.658008
0.940639,0.223744,0.661695
0.949772,0.223744,0.665362
0.958904,0.223744,0.669010
0.968037,0.223744,0.672637
0.977169,0.223744,0.676243
0.986301,0.223744,0.679829
0.995434,0.223744,0.683394
1.004566,0.223744,0.686937
1.013699,0.223744,0.690459
1.022831,0.223744,0.693958
1.031963,0.223744,0.697436
1.041096,0.223744,0.700890
1.050228,0.223744,0.704323
1.059361,0.223744,0.707732
1.068493,0.223744,0.711118
1.077626,0.223744,0.714480
1.086758,0.223744,0.717819
1.095890,0.223744,0.721135
1.105023,0.223744,0.724426
1.114155,0.223744,0.727693
1.123288,0.223744,0.730936
1.132420,0.223744,0.734154
1.141553,0.223744,0.737347
1.150685,0.223744,0.740516
1.159817,0.223744,0.743660
1.168950,0.223744,0.746778
1.178082,0.223744,0.749872
1.187215,0.223744,0.752940
1.196347,0.223744,0.755983
1.205479,0.223744,0.759000
1.214612,0.223744,0.761992
1.223744,0.223744,0.764958
1.232877,0.223744,0.767899
1.242009,0.223744,0.770814
1.251142,0.223744,0.773702
1.260274,0.223744,0.776565
1.269406,0.223744,0.779403
1.278539,0.223744,0.782214
1.287671,0.223744,0.784999
1.296804,0.223744,0.787758
1.305936,0.223744,0.790492
1.315068,0.223744,0.793199
1.324201,0.223744,0.795880
1.333333,0.223744,0.798536
1.342466,0.223744,0.801166
1.351598,0.223744,0.803769
1.360731,0.223744,0.806347
1.369863,0.223744,0.808899
1.378995,0.223744,0.811425
1.388128,0.223744,0.813926
1.397260,0.223744,0.816401
1.406393,0.223744,0.818850
1.415525,0.223744,0.821274
1.424658,0.223744,0.823672
1.433790,0.223744,0.826045
1.442922,0.223744,0.828393
1.452055,0.223744,0.830715
1.461187,0.223744,0.833013
1.470320,0.223744,0.835285
1.479452,0.223744,0.837533
1.488584,0.223744,0.839755
1.497717,0.223744,0.841953
1.506849,0.223744,0.844127
1.515982,0.223744,0.846276
1.525114,0.223744,0.848401
1.534247,0.223744,0.850501
1.543379,0.223744,0.852578
1.552511,0.223744,0.854630
1.561644,0.223744,0.856659
1.570776,0.223744,0.858664
1.579909,0.223744,0.860646
1.589041,0.223744,0.862604
1.598174,0.223744,0.864540
1.607306,0.223744,0.866452
1.616438,0.223744,0.868341
1.625571,0.223744,0.870208
1.634703,0.223744,0.872052
1.643836,0.223744,0.873873
1.652968,0.223744,0.875673
1.662100,0.223744,0.877450
1.671233,0.223744,0.879205
1.680365,0.223744,0.880939
1.689498,0.223744,0.882651
1.698630,0.223744,0.884342
1.707763,0.223744,0.886011
1.716895,0.223744,0.887660
1.726027,0.223744,0.889287
1.735160,0.223744,0.890894
1.744292,0.223744,0.892480
1.753425,0.223744,0.894047
1.762557,0.223744,0.895592
1.771689,0.223744,0.897118
1.780822,0.223744,0.898625
1.789954,0.223744,0.900111
1.799087,0.223744,0.901578
1.808219,0.223744,0.903026
1.817352,0.223744,0.904455
1.826484,0.223744,0.905865
1.835616,0.223744,0.907257
1.844749,0.223744,0.908630
1.853881,0.223744,0.909984
1.863014,0.223744,0.911321
1.872146,0.223744,0.912639
1.881279,0.223744,0.913940
1.890411,0.223744,0.915223
1.899543,0.223744,0.916489
1.908676,0.223744,0.917738
1.917808,0.223744,0.918969
